run,user_id,bytes_transmitted,throughput_bps,throughput_mbps
Scenario1-7-20250707-22:31:25-965777,7,3142982.0,457161.0181818182,0.4571610181818182
Scenario1-7-20250707-22:31:25-965777,8,3132884.0,455692.2181818182,0.4556922181818182
Scenario1-7-20250707-22:31:25-965777,9,3134655.0,455949.8181818182,0.4559498181818182
Scenario1-8-20250707-22:31:25-965779,0,3139219.0,456613.67272727273,0.4566136727272727
Scenario1-8-20250707-22:31:25-965779,1,3151899.0,458458.0363636364,0.45845803636363636
Scenario1-8-20250707-22:31:25-965779,2,3130712.0,455376.2909090909,0.4553762909090909
Scenario1-8-20250707-22:31:25-965779,3,3137922.0,456425.0181818182,0.4564250181818182
Scenario1-8-20250707-22:31:25-965779,4,3123647.0,454348.65454545454,0.45434865454545453
Scenario1-8-20250707-22:31:25-965779,5,3125854.0,454669.67272727273,0.4546696727272727
Scenario1-8-20250707-22:31:25-965779,6,3137931.0,456426.32727272727,0.45642632727272725
Scenario1-8-20250707-22:31:25-965779,7,3151510.0,458401.45454545453,0.45840145454545456
Scenario1-8-20250707-22:31:25-965779,8,3109278.0,452258.61818181816,0.4522586181818182
Scenario1-8-20250707-22:31:25-965779,9,3149889.0,458165.67272727273,0.4581656727272727
Scenario1-9-20250707-22:31:25-965780,0,3101955.0,451193.45454545453,0.4511934545454545
Scenario1-9-20250707-22:31:25-965780,1,3137000.0,456290.9090909091,0.45629090909090914
Scenario1-9-20250707-22:31:25-965780,2,3153475.0,458687.2727272727,0.4586872727272727
Scenario1-9-20250707-22:31:25-965780,3,3139183.0,456608.43636363634,0.45660843636363635
Scenario1-9-20250707-22:31:25-965780,4,3148888.0,458020.07272727275,0.45802007272727274
Scenario1-9-20250707-22:31:25-965780,5,3141960.0,457012.36363636365,0.45701236363636366
Scenario1-9-20250707-22:31:25-965780,6,3145239.0,457489.3090909091,0.45748930909090907
Scenario1-9-20250707-22:31:25-965780,7,3134288.0,455896.43636363634,0.45589643636363636
Scenario1-9-20250707-22:31:25-965780,8,3125754.0,454655.12727272726,0.4546551272727273
Scenario1-9-20250707-22:31:25-965780,9,3149805.0,458153.45454545453,0.45815345454545453
Scenario1-20-20250707-22:31:28-965893,0,3574746.0,519963.05454545456,0.5199630545454546
Scenario1-20-20250707-22:31:28-965893,1,3546663.0,515878.2545454545,0.5158782545454546
Scenario1-20-20250707-22:31:28-965893,2,3578797.0,520552.2909090909,0.5205522909090909
Scenario1-20-20250707-22:31:28-965893,3,3566572.0,518774.10909090907,0.518774109090909
Scenario1-20-20250707-22:31:28-965893,4,3567886.0,518965.2363636364,0.5189652363636363
Scenario1-20-20250707-22:31:28-965893,5,3546802.0,515898.4727272727,0.5158984727272727
Scenario1-20-20250707-22:31:28-965893,6,3552110.0,516670.54545454547,0.5166705454545455
Scenario1-20-20250707-22:31:28-965893,7,3558848.0,517650.61818181816,0.5176506181818181
Scenario1-20-20250707-22:31:28-965893,8,3556449.0,517301.67272727273,0.5173016727272727
Scenario1-20-20250707-22:31:28-965893,9,3553652.0,516894.83636363636,0.5168948363636363
Scenario1-30-20250707-22:31:30-965965,0,3560458.0,517884.8,0.5178848
Scenario1-30-20250707-22:31:30-965965,1,3560559.0,517899.4909090909,0.5178994909090909
Scenario1-30-20250707-22:31:30-965965,2,3543835.0,515466.9090909091,0.5154669090909091
Scenario1-30-20250707-22:31:30-965965,3,3558755.0,517637.0909090909,0.5176370909090909
Scenario1-30-20250707-22:31:30-965965,4,3518590.0,511794.9090909091,0.5117949090909091
Scenario1-30-20250707-22:31:30-965965,5,3554916.0,517078.6909090909,0.5170786909090909
Scenario1-30-20250707-22:31:30-965965,6,3564637.0,518492.65454545454,0.5184926545454546
Scenario1-30-20250707-22:31:30-965965,7,3562218.0,518140.8,0.5181408
Scenario1-30-20250707-22:31:30-965965,8,3543722.0,515450.4727272727,0.5154504727272727
Scenario1-30-20250707-22:31:30-965965,9,3561125.0,517981.8181818182,0.5179818181818182
Scenario1-31-20250707-22:31:30-965970,0,3547163.0,515950.9818181818,0.5159509818181818
Scenario1-31-20250707-22:31:30-965970,1,3544046.0,515497.6,0.5154976
Scenario1-31-20250707-22:31:30-965970,2,3557376.0,517436.5090909091,0.5174365090909091
Scenario1-31-20250707-22:31:30-965970,3,3549135.0,516237.8181818182,0.5162378181818181
Scenario1-31-20250707-22:31:30-965970,4,3561328.0,518011.34545454546,0.5180113454545454
